,Fecha,Hora,Lectura Real,Lectura_prevista,Lectura_programada,Eolica,Nuclear,Fuel/Gas,Carbon,Ciclo Combinado,Hidraulica,Intercambios,Enlace Balear,Solar Fotovoltaica,Solar Termica,Termica Renovable,Cogeneracion y Residuos,Emisiones Carbon,Emisiones Ciclo Combinado,Emisiones Cogeneracion y Residuos
462,2021-10-31,04:00,19.159,19.013,18.390,10.102,5.940,,523,1.527,-2.201,-92,-50,4,9,610,2.486,497,565,696
463,2021-10-31,04:10,19.080,18.995,18.390,11.489,5.948,,522,1.387,-2.536,-1.077,-50,4,10,608,2.465,496,513,690
464,2021-10-31,04:20,19.117,18.979,18.390,11.228,5.941,,505,1.379,-2.526,-756,-50,4,10,608,2.468,480,510,691
465,2021-10-31,04:30,19.160,18.965,18.390,10.669,5.941,,492,1.399,-2.399,-288,-50,4,9,608,2.455,467,518,687
466,2021-10-31,04:40,18.957,18.954,18.390,10.750,5.938,,485,1.457,-2.368,-653,-50,4,10,608,2.429,461,539,680
467,2021-10-31,04:50,19.234,18.944,18.390,10.849,5.938,,464,1.454,-2.434,-384,-50,4,9,608,2.414,441,538,676
468,2021-10-31,05:00,19.091,18.937,18.711,11.206,5.943,,454,1.400,-2.566,-701,-50,4,9,608,2.421,431,518,678
469,2021-10-31,05:10,18.991,18.940,18.711,11.851,5.934,,447,1.401,-2.494,-1.521,-49,4,9,607,2.420,425,518,678
470,2021-10-31,05:20,19.334,18.961,18.711,11.921,5.940,,444,1.391,-2.513,-1.198,-50,4,9,607,2.433,422,515,681
471,2021-10-31,05:30,19.321,19.000,18.711,11.838,5.944,,453,1.389,-2.517,-1.114,-50,4,10,607,2.433,430,514,681
472,2021-10-31,05:40,19.368,19.058,18.711,11.955,5.941,,448,1.391,-2.532,-1.184,-50,4,9,607,2.422,426,515,678
473,2021-10-31,05:50,19.464,19.133,18.711,11.867,5.939,,448,1.389,-2.497,-1.030,-50,4,9,607,2.424,426,514,679
474,2021-10-31,06:00,19.276,19.227,18.858,11.848,5.941,,451,1.437,-2.416,-1.333,-50,3,9,607,2.431,428,532,681
475,2021-10-31,06:10,19.672,19.326,18.858,12.000,5.940,,450,1.474,-2.413,-1.117,-50,3,9,605,2.440,428,545,683
476,2021-10-31,06:20,19.543,19.416,18.858,12.022,5.941,,459,1.494,-2.369,-1.344,-50,4,10,605,2.441,436,553,683
477,2021-10-31,06:30,19.895,19.498,18.858,12.252,5.938,,451,1.521,-2.337,-1.269,-50,4,10,605,2.452,428,563,687
478,2021-10-31,06:40,19.562,19.571,18.858,12.343,5.944,,466,1.522,-2.361,-1.691,-50,3,10,605,2.454,443,563,687
479,2021-10-31,06:50,19.918,19.636,18.858,12.304,5.936,,460,1.476,-2.357,-1.262,-50,4,10,605,2.445,437,546,685
480,2021-10-31,07:00,20.000,19.692,19.739,12.702,5.938,,460,1.399,-2.497,-1.342,-50,4,10,605,2.448,437,518,685
481,2021-10-31,07:10,20.500,19.758,19.739,12.645,5.945,,464,1.455,-2.395,-1.009,-50,6,10,604,2.456,441,538,688
482,2021-10-31,07:20,20.461,19.849,19.739,12.755,5.945,,470,1.498,-2.283,-1.279,-50,4,10,604,2.463,447,554,690
483,2021-10-31,07:30,20.301,19.967,19.739,12.640,5.939,,469,1.551,-2.261,-1.392,-50,5,10,604,2.464,446,574,690
484,2021-10-31,07:40,20.233,20.111,19.739,12.280,5.941,,477,1.639,-2.261,-1.207,-49,8,10,604,2.460,453,606,689
485,2021-10-31,07:50,20.258,20.281,19.739,12.356,5.942,,485,1.700,-2.294,-1.312,-50,27,10,604,2.451,461,629,686
486,2021-10-31,08:00,20.289,20.479,21.436,12.900,5.943,,490,1.558,-2.447,-1.588,-50,82,10,604,2.462,466,576,689
487,2021-10-31,08:10,20.662,20.700,21.436,12.953,5.939,,367,1.511,-2.271,-1.344,-50,153,10,607,2.479,349,559,694
488,2021-10-31,08:20,20.961,20.943,21.436,12.996,5.935,,382,1.520,-2.190,-1.296,-50,234,10,607,2.440,363,562,683
489,2021-10-31,08:30,21.491,21.207,21.436,13.047,5.939,,385,1.651,-2.148,-1.144,-50,352,10,607,2.450,366,611,686
490,2021-10-31,08:40,21.466,21.494,21.436,13.159,5.936,,388,1.725,-2.153,-1.516,-49,570,10,607,2.459,369,638,689
491,2021-10-31,08:50,22.024,21.802,21.436,13.037,5.941,,385,1.755,-2.182,-1.015,-50,843,10,607,2.451,366,649,686
492,2021-10-31,09:00,21.878,22.133,23.183,13.632,5.940,,376,1.748,-2.274,-1.844,-50,946,10,607,2.468,357,647,691
493,2021-10-31,09:10,22.664,22.456,23.183,13.758,5.933,,386,1.584,-2.032,-1.515,-49,1.207,10,608,2.483,367,586,695
494,2021-10-31,09:20,23.058,22.742,23.183,13.978,5.943,,397,1.619,-1.809,-1.771,-50,1.361,10,608,2.485,377,599,696
495,2021-10-31,09:30,22.940,22.991,23.183,13.853,5.940,,392,1.598,-1.846,-2.016,-50,1.708,10,608,2.480,372,591,694
496,2021-10-31,09:40,23.251,23.204,23.183,13.886,5.939,,377,1.485,-1.917,-1.820,-49,1.959,10,608,2.477,358,549,694
497,2021-10-31,09:50,23.313,23.380,23.183,13.844,5.938,,381,1.511,-1.899,-1.808,-50,1.991,10,608,2.481,362,559,695
498,2021-10-31,10:00,23.463,23.520,23.739,13.972,5.939,,404,1.281,-1.920,-2.012,-50,2.466,10,608,2.477,384,474,694
499,2021-10-31,10:10,23.675,23.641,23.739,14.143,5.939,,353,1.058,-1.950,-1.916,-50,2.714,10,610,2.485,335,391,696
500,2021-10-31,10:20,23.902,23.760,23.739,14.081,5.945,,335,952,-2.033,-1.355,-50,2.641,10,610,2.471,318,352,692
501,2021-10-31,10:30,24.258,23.878,23.739,13.999,5.940,,350,963,-2.017,-1.415,-50,3.118,10,610,2.499,333,356,700
502,2021-10-31,10:40,24.404,23.995,23.739,13.953,5.939,,316,861,-2.033,-1.438,-50,3.521,10,610,2.517,300,319,705
503,2021-10-31,10:50,24.440,24.111,23.739,13.630,5.943,,315,804,-1.966,-1.144,-49,3.502,13,610,2.502,299,297,701
504,2021-10-31,11:00,24.190,24.225,24.006,13.585,5.941,,346,894,-1.954,-1.507,-50,3.542,17,610,2.502,329,331,701
505,2021-10-31,11:10,24.383,24.327,24.006,13.711,5.933,,346,875,-2.092,-1.409,-50,3.679,23,615,2.496,329,324,699
506,2021-10-31,11:20,24.436,24.404,24.006,13.924,5.941,,346,991,-2.051,-1.437,-50,3.376,28,615,2.508,329,367,702
507,2021-10-31,11:30,24.653,24.457,24.006,13.897,5.938,,373,1.131,-2.079,-1.497,-50,3.537,35,615,2.496,354,418,699
508,2021-10-31,11:40,24.426,24.486,24.006,13.825,5.940,,375,975,-2.120,-1.649,-49,3.748,42,615,2.498,356,361,699
509,2021-10-31,11:50,24.594,24.490,24.006,13.909,5.941,,391,989,-2.073,-1.731,-50,3.798,51,615,2.501,371,366,700
510,2021-10-31,12:00,24.628,24.470,24.504,14.066,5.943,,392,1.084,-2.078,-1.833,-50,3.683,52,615,2.493,372,401,698
511,2021-10-31,12:10,24.869,24.455,24.504,14.552,5.941,,413,1.261,-1.999,-2.674,-50,3.979,53,614,2.492,392,467,698
512,2021-10-31,12:20,24.441,24.474,24.504,14.496,5.942,,410,1.232,-2.047,-2.724,-50,3.753,53,614,2.496,390,456,699
513,2021-10-31,12:30,24.450,24.527,24.504,14.462,5.935,,410,1.251,-2.018,-2.741,-50,3.763,62,614,2.469,390,463,691
514,2021-10-31,12:40,24.969,24.614,24.504,14.603,5.936,,414,1.331,-2.002,-2.453,-50,3.752,62,614,2.480,393,492,694
515,2021-10-31,12:50,24.748,24.735,24.504,14.859,5.939,,400,1.204,-2.037,-2.662,-50,3.663,57,614,2.484,380,445,696
516,2021-10-31,13:00,24.768,24.891,24.896,15.229,5.933,,392,1.058,-1.988,-2.980,-50,3.743,56,614,2.472,372,391,692
517,2021-10-31,13:10,25.190,25.045,24.896,15.324,5.941,,389,1.006,-1.758,-2.752,-50,3.615,46,617,2.490,370,372,697
518,2021-10-31,13:20,25.050,25.164,24.896,15.418,5.934,,370,932,-1.785,-2.893,-50,3.671,43,617,2.477,352,345,694
519,2021-10-31,13:30,25.389,25.248,24.896,15.328,5.939,,378,1.105,-1.759,-2.487,-50,3.611,45,617,2.501,359,409,700
520,2021-10-31,13:40,25.295,25.297,24.896,15.315,5.940,,376,1.209,-1.711,-2.770,-49,3.534,40,617,2.513,357,447,704
521,2021-10-31,13:50,25.486,25.310,24.896,15.177,5.931,,379,1.139,-1.716,-2.326,-50,3.541,36,617,2.510,360,421,703
522,2021-10-31,14:00,25.415,25.288,24.382,15.164,5.935,,397,1.303,-1.698,-2.485,-50,3.440,34,617,2.514,377,482,704
523,2021-10-31,14:10,25.410,25.228,24.382,15.358,5.927,,403,1.482,-1.671,-2.957,-50,3.520,33,617,2.514,383,548,704
524,2021-10-31,14:20,25.156,25.125,24.382,15.415,5.933,,424,1.251,-1.743,-3.033,-50,3.560,32,617,2.506,403,463,702
525,2021-10-31,14:30,24.857,24.979,24.382,15.405,5.935,,428,1.217,-1.729,-3.155,-50,3.400,39,617,2.523,407,450,706
526,2021-10-31,14:40,24.541,24.792,24.382,15.306,5.932,,415,902,-1.711,-3.038,-50,3.364,54,617,2.517,394,334,705
527,2021-10-31,14:50,24.508,24.562,24.382,15.085,5.931,,427,974,-1.687,-3.003,-50,3.401,61,617,2.518,406,360,705
528,2021-10-31,15:00,24.060,24.289,23.216,14.445,5.929,,450,1.071,-1.643,-2.756,-49,3.154,55,617,2.522,428,396,706
529,2021-10-31,15:10,24.020,24.013,23.216,14.431,5.932,,459,1.147,-1.621,-2.619,-50,3.000,52,613,2.525,436,424,707
530,2021-10-31,15:20,23.697,23.773,23.216,14.597,5.937,,460,1.189,-1.688,-3.033,-50,2.885,51,613,2.525,437,440,707
531,2021-10-31,15:30,23.980,23.568,23.216,14.618,5.926,,460,1.192,-1.628,-2.598,-50,2.683,49,613,2.528,437,441,708
532,2021-10-31,15:40,23.230,23.399,23.216,14.452,5.934,,461,1.152,-1.629,-2.948,-50,2.493,54,613,2.517,438,426,705
533,2021-10-31,15:50,23.385,23.266,23.216,14.341,5.936,,459,1.427,-1.578,-2.567,-50,2.015,52,613,2.524,436,528,707
534,2021-10-31,16:00,23.157,23.168,22.589,13.857,5.933,,441,1.634,-1.561,-2.398,-50,1.918,55,613,2.527,419,605,708
535,2021-10-31,16:10,23.457,23.091,22.589,13.936,5.932,,427,1.369,-1.441,-2.062,-50,1.937,59,612,2.524,406,507,707
536,2021-10-31,16:20,23.145,23.017,22.589,13.841,5.933,,425,1.273,-1.350,-1.945,-50,1.609,58,612,2.533,404,471,709
537,2021-10-31,16:30,23.043,22.947,22.589,13.728,5.936,,423,1.378,-1.283,-1.923,-50,1.454,55,612,2.533,402,510,709
538,2021-10-31,16:40,22.927,22.882,22.589,13.579,5.934,,419,1.371,-1.278,-1.681,-50,1.233,52,612,2.531,398,507,709
539,2021-10-31,16:50,22.974,22.821,22.589,13.465,5.930,,420,1.337,-851,-1.792,-49,1.114,48,612,2.523,399,495,706
540,2021-10-31,17:00,23.054,22.763,23.011,13.335,5.937,,419,1.372,-609,-1.681,-50,928,53,612,2.519,398,508,705
541,2021-10-31,17:10,23.059,22.743,23.011,13.191,5.937,,400,1.450,-338,-1.631,-49,658,59,613,2.541,380,537,711
542,2021-10-31,17:20,23.242,22.792,23.011,13.052,5.938,,400,1.439,346,-1.921,-50,597,59,613,2.548,380,532,713
543,2021-10-31,17:30,23.049,22.910,23.011,12.993,5.932,,393,1.275,497,-1.856,-49,404,50,613,2.551,373,472,714
544,2021-10-31,17:40,23.082,23.098,23.011,12.864,5.951,,393,1.348,639,-1.770,-49,281,42,613,2.549,373,499,714
545,2021-10-31,17:50,23.268,23.355,23.011,13.121,5.939,,375,1.551,875,-2.127,-49,173,26,613,2.557,356,574,716
546,2021-10-31,18:00,23.728,23.683,24.434,13.371,5.939,,376,1.483,1.328,-2.200,-50,87,11,613,2.575,357,549,721
547,2021-10-31,18:10,23.919,24.037,24.434,13.394,5.942,,374,1.203,2.047,-2.498,-49,30,11,613,2.576,355,445,721
548,2021-10-31,18:20,24.424,24.379,24.434,13.313,5.935,,371,1.124,2.397,-2.152,-50,11,11,613,2.584,352,416,724
549,2021-10-31,18:30,24.627,24.707,24.434,13.629,5.947,,371,1.241,2.572,-2.568,-50,9,10,613,2.583,352,459,723
550,2021-10-31,18:40,24.988,25.022,24.434,13.829,5.941,,371,1.226,2.552,-2.365,-49,9,9,613,2.572,352,454,720
551,2021-10-31,18:50,24.895,25.323,24.434,13.723,5.941,,370,1.257,2.576,-2.441,-50,8,9,613,2.577,352,465,722
552,2021-10-31,19:00,24.983,25.612,25.580,13.383,5.937,,346,1.254,2.428,-1.768,-50,8,9,613,2.580,329,464,722
553,2021-10-31,19:10,25.187,25.856,25.580,13.411,5.932,,343,1.001,1.792,-823,-50,7,9,626,2.572,326,370,720
554,2021-10-31,19:20,25.511,26.024,25.580,13.404,5.935,,343,983,1.756,-419,-50,7,9,626,2.576,326,364,721
555,2021-10-31,19:30,25.388,26.116,25.580,13.399,5.937,,342,1.002,1.659,-462,-50,7,10,626,2.606,325,371,730
556,2021-10-31,19:40,25.494,26.133,25.580,13.256,5.939,,313,1.056,1.805,-385,-50,7,9,626,2.592,297,391,726
557,2021-10-31,19:50,25.137,26.074,25.580,13.191,5.940,,311,1.020,1.702,-538,-50,7,10,626,2.622,295,377,734
558,2021-10-31,20:00,25.336,25.939,25.477,13.246,5.929,,306,1.026,1.530,-229,-50,7,9,626,2.633,291,380,737
559,2021-10-31,20:10,25.430,25.785,25.477,13.441,5.943,,304,1.145,1.210,-232,-50,6,10,625,2.668,289,424,747
560,2021-10-31,20:20,25.577,25.670,25.477,13.523,5.941,,316,1.105,1.088,7,-50,6,10,625,2.657,300,409,744
561,2021-10-31,20:30,25.757,25.594,25.477,13.656,5.941,,318,1.085,1.160,-29,-50,6,10,625,2.672,302,401,748
562,2021-10-31,20:40,25.515,25.556,25.477,13.586,5.933,,318,1.083,1.136,-160,-50,6,10,625,2.674,302,401,749
563,2021-10-31,20:50,25.495,25.556,25.477,13.677,5.940,,317,991,795,155,-50,6,10,625,2.677,301,367,750
564,2021-10-31,21:00,25.646,25.594,25.255,13.607,5.940,,318,1.032,950,180,-49,4,10,625,2.689,302,382,753
565,2021-10-31,21:10,25.414,25.625,25.255,13.505,5.939,,320,1.085,795,194,-50,4,9,624,2.699,304,401,756
566,2021-10-31,21:20,25.476,25.596,25.255,13.465,5.939,,317,1.062,755,364,-50,4,9,624,2.692,301,393,754
567,2021-10-31,21:30,25.252,25.506,25.255,13.483,5.940,,317,1.003,613,322,-50,4,9,624,2.697,301,371,755
568,2021-10-31,21:40,25.150,25.355,25.255,13.520,5.932,,291,1.002,251,579,-50,4,9,624,2.691,276,371,753
569,2021-10-31,21:50,24.916,25.143,25.255,13.414,5.936,,312,1.043,177,470,-50,4,10,624,2.685,296,386,752
570,2021-10-31,22:00,24.612,24.870,23.971,13.287,5.941,,314,1.065,349,80,-50,4,10,624,2.672,298,394,748
571,2021-10-31,22:10,24.764,24.573,23.971,13.384,5.939,,313,1.280,852,-554,-50,4,10,623,2.647,297,474,741
572,2021-10-31,22:20,24.370,24.287,23.971,13.436,5.942,,324,1.167,599,-646,-50,4,10,623,2.644,308,432,740
573,2021-10-31,22:30,24.086,24.012,23.971,13.435,5.936,,325,1.132,485,-767,-50,4,10,623,2.637,309,419,738
574,2021-10-31,22:40,23.873,23.747,23.971,13.160,5.935,,326,1.138,406,-610,-50,4,10,623,2.661,310,421,745
575,2021-10-31,22:50,23.522,23.493,23.971,13.135,5.934,,328,1.106,279,-760,-50,4,10,623,2.659,312,409,745
576,2021-10-30,00:00,24.389,24.960,24.308,12.226,5.944,,1.072,2.107,642,-1.716,-50,35,10,603,3.078,1.018,780,862
577,2021-10-30,00:10,24.538,24.926,24.308,12.361,5.936,,1.062,2.044,470,-1.038,-50,35,10,619,2.853,1.009,756,799
578,2021-10-30,00:20,24.781,24.837,24.308,12.649,5.949,,1.092,2.173,431,-1.215,-50,35,10,619,2.789,1.037,804,781
579,2021-10-30,00:30,24.481,24.691,24.308,12.723,5.938,,1.044,1.990,310,-1.227,-50,35,10,619,2.793,992,736,782
580,2021-10-30,00:40,24.456,24.489,24.308,12.958,5.939,,1.079,1.822,198,-1.278,-50,35,10,619,2.774,1.025,674,777
581,2021-10-30,00:50,24.125,24.231,24.308,13.165,5.934,,1.029,1.682,16,-1.367,-50,35,10,619,2.772,978,622,776
582,2021-10-30,01:00,23.877,23.917,23.113,13.193,5.952,,983,1.585,-442,-1.096,-50,35,10,619,2.764,934,586,774
583,2021-10-30,01:10,23.840,23.594,23.113,13.458,5.940,,984,1.597,-709,-1.081,-49,35,10,617,2.738,935,591,767
584,2021-10-30,01:20,23.425,23.310,23.113,13.722,5.937,,952,1.590,-1.035,-1.390,-50,36,10,617,2.741,904,588,767
585,2021-10-30,01:30,23.306,23.065,23.113,13.916,5.949,,946,1.250,-1.258,-1.147,-50,35,10,617,2.705,899,463,757
586,2021-10-30,01:40,23.200,22.858,23.113,14.048,5.941,,934,1.178,-1.261,-1.290,-50,35,10,617,2.678,887,436,750
587,2021-10-30,01:50,22.767,22.690,23.113,14.220,5.940,,893,1.108,-1.400,-1.642,-50,35,10,617,2.694,848,410,754
588,2021-10-30,02:00,22.586,22.560,22.287,14.308,5.938,,835,1.091,-1.802,-1.428,-50,35,8,617,2.692,793,404,754
589,2021-10-30,02:10,22.469,22.448,22.287,14.394,5.939,,817,1.061,-2.146,-1.202,-50,35,11,615,2.663,776,393,746
590,2021-10-30,02:20,22.580,22.332,22.287,14.388,5.944,,819,1.253,-2.409,-966,-50,35,6,615,2.672,778,464,748
591,2021-10-30,02:30,22.213,22.212,22.287,14.321,5.939,,814,1.314,-2.474,-1.302,-50,35,6,615,2.683,773,486,751
592,2021-10-30,02:40,22.032,22.089,22.287,14.530,5.941,,809,1.265,-2.483,-1.633,-50,35,8,615,2.680,769,468,750
593,2021-10-30,02:50,22.054,21.962,22.287,14.632,5.947,,792,1.053,-2.482,-1.489,-50,35,7,615,2.659,752,390,745
594,2021-10-30,03:00,21.868,21.831,21.420,14.539,5.944,,777,1.130,-2.465,-1.661,-50,35,9,615,2.657,738,418,744
595,2021-10-30,03:10,21.895,21.709,21.420,14.830,5.945,,781,1.348,-2.178,-2.436,-50,36,9,615,2.659,742,499,745
596,2021-10-30,03:20,21.809,21.611,21.420,14.759,5.944,,766,1.230,-2.103,-2.393,-49,36,9,615,2.653,728,455,743
597,2021-10-30,03:30,21.904,21.536,21.420,14.481,5.940,,757,1.239,-2.110,-2.008,-50,36,10,615,2.673,719,458,748
598,2021-10-30,03:40,21.880,21.484,21.420,14.587,5.944,,729,1.227,-2.039,-2.176,-49,36,10,615,2.676,693,454,749
599,2021-10-30,03:50,21.722,21.455,21.420,14.605,5.945,,737,1.237,-2.198,-2.231,-50,36,10,615,2.671,700,458,748
600,2021-10-30,04:00,21.497,21.449,21.131,14.429,5.939,,723,1.316,-2.129,-2.387,-50,36,10,615,2.673,687,487,748
601,2021-10-30,04:10,21.276,21.446,21.131,14.430,5.938,,768,1.724,-1.995,-3.167,-50,36,9,607,2.657,730,638,744
602,2021-10-30,04:20,21.397,21.429,21.131,14.476,5.947,,789,1.788,-1.992,-3.186,-50,36,10,607,2.655,750,662,743
603,2021-10-30,04:30,21.363,21.396,21.131,14.384,5.938,,766,1.757,-1.931,-3.140,-50,35,10,607,2.641,728,650,739
604,2021-10-30,04:40,21.428,21.347,21.131,14.490,5.942,,762,1.696,-1.971,-3.064,-50,35,10,607,2.643,724,628,740
605,2021-10-30,04:50,21.280,21.283,21.131,14.472,5.937,,781,1.684,-2.031,-3.137,-50,35,10,607,2.655,742,623,743
606,2021-10-30,05:00,21.358,21.204,21.150,14.466,5.938,,801,1.583,-2.045,-2.960,-50,35,10,607,2.647,761,586,741
607,2021-10-30,05:10,21.429,21.130,21.150,14.525,5.943,,765,1.539,-1.948,-2.987,-49,35,10,619,2.650,727,569,742
608,2021-10-30,05:20,21.379,21.085,21.150,14.511,5.942,,768,1.589,-1.951,-3.108,-50,35,10,619,2.649,730,588,742
609,2021-10-30,05:30,21.208,21.067,21.150,14.631,5.935,,768,1.440,-1.939,-3.217,-50,35,10,619,2.647,730,533,741
610,2021-10-30,05:40,21.212,21.077,21.150,14.650,5.940,,766,1.435,-1.986,-3.184,-50,35,10,619,2.653,728,531,743
611,2021-10-30,05:50,21.048,21.114,21.150,14.948,5.942,,766,1.440,-2.058,-3.624,-50,35,10,619,2.640,728,533,739
612,2021-10-30,06:00,21.210,21.180,21.620,14.877,5.937,,739,1.435,-2.216,-3.080,-50,35,10,619,2.667,702,531,747
613,2021-10-30,06:10,21.631,21.277,21.620,14.550,5.940,,727,1.340,-2.090,-2.414,-50,35,10,620,2.662,691,496,745
614,2021-10-30,06:20,21.859,21.410,21.620,14.459,5.938,,706,1.588,-1.892,-2.531,-50,35,10,620,2.661,671,588,745
615,2021-10-30,06:30,21.997,21.579,21.620,14.487,5.939,,704,1.743,-1.740,-2.728,-50,35,10,620,2.653,669,645,743
616,2021-10-30,06:40,21.974,21.784,21.620,14.497,5.937,,699,1.812,-1.707,-2.856,-50,35,10,620,2.674,664,670,749
617,2021-10-30,06:50,22.101,22.025,21.620,14.460,5.942,,701,1.786,-1.629,-2.753,-50,35,10,620,2.687,666,661,752
618,2021-10-30,07:00,22.320,22.302,22.654,14.314,5.937,,721,1.877,-1.453,-2.679,-50,35,10,620,2.682,685,694,751
619,2021-10-30,07:10,22.678,22.585,22.654,14.376,5.937,,777,1.690,-354,-3.433,-50,36,10,628,2.684,738,625,752
620,2021-10-30,07:20,23.097,22.845,22.654,14.230,5.932,,838,1.595,-104,-3.085,-49,35,10,628,2.695,796,590,755
621,2021-10-30,07:30,23.044,23.082,22.654,14.383,5.942,,876,1.741,-137,-3.440,-50,35,10,628,2.726,832,644,763
622,2021-10-30,07:40,23.301,23.296,22.654,14.399,5.942,,879,1.757,-91,-3.273,-50,36,10,628,2.740,835,650,767
623,2021-10-30,07:50,23.341,23.486,22.654,14.289,5.943,,880,1.866,107,-3.433,-50,36,10,628,2.690,836,690,753
624,2021-10-30,08:00,23.816,23.654,24.084,14.083,5.943,,886,2.037,95,-2.917,-50,36,10,628,2.683,842,754,751
625,2021-10-30,08:10,24.199,23.821,24.084,13.723,5.947,,940,1.664,741,-2.542,-50,36,10,629,2.651,893,616,742
626,2021-10-30,08:20,24.521,24.014,24.084,13.843,5.935,,952,1.774,882,-2.592,-50,36,10,629,2.681,904,656,751
627,2021-10-30,08:30,24.303,24.231,24.084,13.665,5.939,,989,1.854,878,-2.747,-50,36,10,629,2.676,940,686,749
628,2021-10-30,08:40,24.594,24.473,24.084,13.581,5.940,,1.008,1.996,939,-2.597,-50,37,10,629,2.694,958,739,754
629,2021-10-30,08:50,24.603,24.740,24.084,13.535,5.947,,1.067,1.894,925,-2.466,-50,8,10,629,2.703,1.014,701,757
630,2021-10-30,09:00,24.825,25.032,26.151,13.474,5.944,,1.109,1.982,1.225,-2.559,-50,15,10,629,2.702,1.054,733,757
631,2021-10-30,09:10,25.442,25.330,26.151,13.329,5.945,,1.118,1.657,1.110,-1.543,-50,41,10,636,2.728,1.062,613,764
632,2021-10-30,09:20,25.612,25.618,26.151,13.221,5.933,,1.095,1.566,1.098,-1.178,-53,105,10,636,2.771,1.040,579,776
633,2021-10-30,09:30,25.460,25.895,26.151,13.251,5.938,,1.117,1.497,1.090,-1.362,-49,154,10,636,2.784,1.061,554,780
634,2021-10-30,09:40,26.092,26.162,26.151,13.109,5.935,,1.097,1.555,1.282,-916,-50,236,10,636,2.774,1.042,575,777
635,2021-10-30,09:50,26.615,26.418,26.151,12.945,5.939,,1.104,1.781,1.580,-851,-50,316,10,636,2.789,1.049,659,781
636,2021-10-30,10:00,26.776,26.664,27.034,12.790,5.948,,1.105,1.963,1.783,-1.021,-50,435,10,636,2.783,1.050,726,779
637,2021-10-30,10:10,27.115,26.887,27.034,12.720,5.944,,1.121,2.012,1.890,-835,-50,525,10,637,2.783,1.065,744,779
638,2021-10-30,10:20,27.194,27.076,27.034,12.460,5.942,,1.136,2.111,1.981,-787,-50,612,10,637,2.803,1.079,781,785
639,2021-10-30,10:30,27.251,27.230,27.034,12.229,5.941,,1.109,2.237,2.022,-679,-50,665,10,637,2.801,1.054,828,784
640,2021-10-30,10:40,27.560,27.350,27.034,12.200,5.946,,1.124,2.280,2.077,-741,-50,937,10,637,2.790,1.068,844,781
641,2021-10-30,10:50,27.625,27.435,27.034,11.971,5.939,,1.102,2.336,2.140,-634,-50,1.033,10,637,2.778,1.047,864,778
642,2021-10-30,11:00,27.513,27.486,27.536,11.726,5.939,,1.111,2.424,2.138,-573,-50,1.008,10,637,2.778,1.055,897,778
643,2021-10-30,11:10,27.825,27.517,27.536,11.278,5.939,,1.093,2.836,2.469,-738,-50,1.219,10,636,2.778,1.038,1.049,778
644,2021-10-30,11:20,27.448,27.540,27.536,11.149,5.950,,1.106,2.694,2.422,-1.010,-50,1.406,10,636,2.768,1.051,997,775
645,2021-10-30,11:30,27.688,27.556,27.536,11.081,5.945,,1.090,2.895,2.494,-905,-50,1.358,10,636,2.767,1.036,1.071,775
646,2021-10-30,11:40,27.573,27.565,27.536,11.072,5.944,,1.094,2.870,2.410,-1.001,-50,1.454,10,636,2.766,1.039,1.062,774
647,2021-10-30,11:50,27.418,27.568,27.536,10.916,5.936,,1.099,2.788,2.349,-1.050,-50,1.662,10,636,2.755,1.044,1.032,771
648,2021-10-30,12:00,27.578,27.563,28.228,10.761,5.936,,1.110,2.910,2.381,-932,-50,1.632,10,636,2.764,1.055,1.077,774
649,2021-10-30,12:10,27.776,27.562,28.228,10.614,5.948,,1.138,3.245,2.460,-983,-50,1.636,10,650,2.743,1.081,1.201,768
650,2021-10-30,12:20,27.903,27.576,28.228,10.523,5.943,,1.147,3.267,2.507,-1.034,-50,1.832,10,650,2.761,1.090,1.209,773
651,2021-10-30,12:30,27.708,27.604,28.228,10.472,5.943,,1.147,3.160,2.398,-1.123,-50,1.986,10,650,2.747,1.090,1.169,769
652,2021-10-30,12:40,27.836,27.648,28.228,10.446,5.937,,1.151,3.111,2.379,-1.037,-50,2.132,10,650,2.755,1.093,1.151,771
653,2021-10-30,12:50,27.904,27.706,28.228,10.268,5.934,,1.151,3.129,2.526,-1.125,-50,2.303,10,650,2.771,1.093,1.158,776
654,2021-10-30,13:00,27.921,27.779,27.892,10.164,5.932,,1.146,2.951,2.368,-854,-50,2.496,10,650,2.770,1.089,1.092,776
655,2021-10-30,13:10,28.064,27.846,27.892,10.142,5.936,,1.150,2.770,2.081,-383,-50,2.665,10,646,2.735,1.093,1.025,766
656,2021-10-30,13:20,27.803,27.888,27.892,10.110,5.940,,1.155,2.685,2.136,-576,-50,2.677,10,646,2.737,1.097,993,766
657,2021-10-30,13:30,28.188,27.904,27.892,10.255,5.940,,1.150,2.704,2.241,-372,-50,2.593,10,646,2.739,1.093,1.000,767
658,2021-10-30,13:40,28.078,27.895,27.892,10.306,5.940,,1.159,2.754,2.177,-507,-50,2.585,10,646,2.730,1.101,1.019,764
659,2021-10-30,13:50,27.880,27.860,27.892,10.361,5.944,,1.153,2.698,1.995,-521,-50,2.576,10,646,2.728,1.095,998,764
660,2021-10-30,14:00,27.705,27.799,27.407,10.467,5.941,,1.192,2.657,1.906,-718,-50,2.583,10,646,2.729,1.132,983,764
661,2021-10-30,14:10,27.779,27.706,27.407,10.594,5.940,,1.160,2.501,1.734,-474,-50,2.638,10,639,2.687,1.102,925,752
